date,DGS3MO,DGS5,DGS10
10/1/93,2.98,4.72,5.34
10/4/93,3.02,4.71,5.34
10/5/93,3.06,4.72,5.35
10/6/93,3.04,4.7,5.35
10/7/93,3.05,4.69,5.33
10/8/93,3.05,4.61,5.26
10/12/93,3.12,4.64,5.27
10/13/93,3.1,4.64,5.27
10/14/93,3.08,4.61,5.23
10/15/93,3.08,4.57,5.19
10/18/93,3.13,4.66,5.27
10/19/93,3.13,4.66,5.27
10/20/93,3.11,4.64,5.26
10/21/93,3.12,4.72,5.35
10/22/93,3.11,4.76,5.42
10/25/93,3.14,4.82,5.47
10/26/93,3.16,4.79,5.43
10/27/93,3.15,4.82,5.44
10/28/93,3.11,4.83,5.41
10/29/93,3.1,4.83,5.43
11/1/93,3.18,4.96,5.56
11/2/93,3.19,5.02,5.63
11/3/93,3.16,5.01,5.67
11/4/93,3.15,5.03,5.67
11/5/93,3.13,5.11,5.75
11/8/93,3.17,5.04,5.7
11/9/93,3.18,5.02,5.64
11/10/93,3.19,5.08,5.72
11/12/93,3.18,5.02,5.66
11/15/93,3.18,5.02,5.69
11/16/93,3.16,4.98,5.66
11/17/93,3.16,4.99,5.65
11/18/93,3.18,5.06,5.72
11/19/93,3.2,5.16,5.84
11/22/93,3.21,5.2,5.89
11/23/93,3.19,5.14,5.82
11/24/93,3.19,5.11,5.84
11/26/93,3.18,5.08,5.78
11/29/93,3.2,5.08,5.76
11/30/93,3.21,5.15,5.83
12/1/93,3.19,5.14,5.82
12/2/93,3.18,5.16,5.81
12/3/93,3.18,5.16,5.8
12/6/93,3.18,5.09,5.72
12/7/93,3.16,5.1,5.71
12/8/93,3.15,5.09,5.71
12/9/93,3.13,5.07,5.68
12/10/93,3.12,5.13,5.73
12/13/93,3.12,5.16,5.78
12/14/93,3.11,5.2,5.82
12/15/93,3.1,5.19,5.83
12/16/93,3.1,5.2,5.84
12/17/93,3.09,5.17,5.81
12/20/93,3.15,5.2,5.83
12/21/93,3.14,5.22,5.85
12/22/93,3.13,5.13,5.74
12/23/93,3.13,5.1,5.72
12/27/93,3.13,5.09,5.72
12/28/93,3.13,5.1,5.72
12/29/93,3.08,5.12,5.74
12/30/93,3.04,5.2,5.82
12/31/93,3.07,5.21,5.83
1/3/94,3.16,5.29,5.92
1/4/94,3.15,5.26,5.88
1/5/94,3.14,5.27,5.9
1/6/94,3.12,5.21,5.84
1/7/94,3.07,5.03,5.7
1/10/94,3.06,5.01,5.67
1/11/94,3.04,5,5.67
1/12/94,3.02,4.95,5.6
1/13/94,3.01,5.08,5.71
1/14/94,3.03,5.12,5.78
1/18/94,3.04,5.09,5.74
1/19/94,3.03,5.08,5.76
1/20/94,3.01,5.02,5.71
1/21/94,3.01,5.05,5.73
1/24/94,3.01,5.06,5.74
1/25/94,2.99,5.08,5.78
1/26/94,2.98,5.09,5.77
1/27/94,2.98,5.04,5.73
1/28/94,2.99,4.99,5.68
1/31/94,3.05,5.02,5.7
2/1/94,3.1,5.1,5.77
2/2/94,3.13,5.11,5.77
2/3/94,3.2,5.17,5.81
2/4/94,3.3,5.32,5.94
2/7/94,3.31,5.36,5.96
2/8/94,3.32,5.38,6.01
2/9/94,3.32,5.35,5.92
2/10/94,3.33,5.36,5.91
2/11/94,3.33,5.34,5.88
2/14/94,3.34,5.36,5.9
2/15/94,3.34,5.34,5.88
2/16/94,3.34,5.35,5.89
2/17/94,3.35,5.45,6
2/18/94,3.36,5.52,6.09
2/22/94,3.4,5.5,6.05
2/23/94,3.46,5.59,6.13
2/24/94,3.44,5.66,6.22
2/25/94,3.44,5.65,6.21
2/28/94,3.47,5.6,6.15
3/1/94,3.58,5.74,6.28
3/2/94,3.55,5.74,6.3
3/3/94,3.56,5.79,6.35
3/4/94,3.62,5.82,6.38
3/7/94,3.61,5.77,6.32
3/8/94,3.63,5.84,6.38
3/9/94,3.61,5.84,6.38
3/10/94,3.57,5.9,6.48
3/11/94,3.58,5.89,6.46
3/14/94,3.66,5.94,6.5
3/15/94,3.66,5.91,6.47
3/16/94,3.61,5.86,6.4
3/17/94,3.55,5.88,6.4
3/18/94,3.57,5.97,6.49
3/21/94,3.7,6.03,6.55
3/22/94,3.6,5.92,6.44
3/23/94,3.54,5.92,6.44
3/24/94,3.53,6.05,6.58
3/25/94,3.57,6.08,6.61
3/28/94,3.57,6.1,6.63
3/29/94,3.59,6.19,6.71
3/30/94,3.57,6.24,6.78
3/31/94,3.56,6.23,6.77
4/4/94,3.82,6.64,7.16
4/5/94,3.75,6.47,6.97
4/6/94,3.67,6.42,6.93
4/7/94,3.61,6.38,6.86
4/8/94,3.65,6.46,6.94
4/11/94,3.68,6.46,6.92
4/12/94,3.64,6.4,6.87
4/13/94,3.64,6.47,6.93
4/14/94,3.66,6.51,6.97
4/15/94,3.68,6.5,6.97
4/18/94,3.84,6.7,7.14
4/19/94,3.83,6.68,7.1
4/20/94,3.83,6.62,7.05
4/21/94,3.83,6.49,6.91
4/22/94,3.84,6.53,6.93
4/25/94,3.94,6.48,6.86
4/26/94,3.97,6.46,6.86
4/28/94,3.98,6.65,7.04
4/29/94,3.97,6.64,7.06
5/2/94,4.1,6.69,7.09
5/3/94,4.12,6.73,7.13
5/4/94,4.15,6.74,7.14
5/5/94,4.13,6.7,7.11
5/6/94,4.3,6.95,7.35
5/9/94,4.44,7.09,7.49
5/10/94,4.35,6.93,7.33
5/11/94,4.32,7.02,7.4
5/12/94,4.24,6.97,7.36
5/13/94,4.24,6.89,7.29
5/16/94,4.31,6.85,7.24
5/17/94,4.3,6.66,7.03
5/18/94,4.29,6.61,7.03
5/19/94,4.24,6.52,6.96
5/20/94,4.26,6.59,7.02
5/23/94,4.35,6.76,7.19
5/24/94,4.32,6.75,7.17
5/25/94,4.28,6.74,7.14
5/26/94,4.27,6.69,7.09
5/27/94,4.3,6.73,7.12
5/31/94,4.31,6.77,7.17
6/1/94,4.28,6.74,7.12
6/2/94,4.24,6.68,7.07
6/3/94,4.23,6.59,6.98
6/6/94,4.25,6.49,6.91
6/7/94,4.22,6.53,6.95
6/8/94,4.21,6.53,6.96
6/9/94,4.23,6.54,6.98
6/10/94,4.22,6.6,7.03
6/13/94,4.24,6.66,7.07
6/14/94,4.21,6.58,7
6/15/94,4.23,6.67,7.1
6/16/94,4.22,6.65,7.07
6/17/94,4.23,6.71,7.14
6/20/94,4.28,6.74,7.16
6/21/94,4.3,6.82,7.22
6/22/94,4.28,6.75,7.13
6/23/94,4.26,6.7,7.1
6/24/94,4.28,6.81,7.22
6/27/94,4.28,6.79,7.18
6/28/94,4.28,6.88,7.26
6/29/94,4.25,6.87,7.24
6/30/94,4.26,6.97,7.34
7/1/94,4.32,6.95,7.34
7/5/94,4.42,6.93,7.31
7/6/94,4.39,6.92,7.32
7/7/94,4.36,6.89,7.3
7/8/94,4.49,7.04,7.42
7/11/94,4.61,7.09,7.47
7/12/94,4.56,7.03,7.43
7/13/94,4.52,7.02,7.41
7/14/94,4.41,6.85,7.25
7/15/94,4.38,6.84,7.25
7/18/94,4.4,6.79,7.2
7/19/94,4.37,6.73,7.15
7/20/94,4.41,6.84,7.25
7/21/94,4.44,6.89,7.27
7/22/94,4.5,6.92,7.29
7/25/94,4.53,6.9,7.27
7/26/94,4.52,6.9,7.28
7/27/94,4.57,6.99,7.34
7/28/94,4.54,6.94,7.29
7/29/94,4.39,6.73,7.12
8/1/94,4.45,6.75,7.13
8/2/94,4.44,6.73,7.11
8/3/94,4.44,6.7,7.09
8/4/94,4.43,6.72,7.12
8/5/94,4.59,6.93,7.28
8/8/94,4.59,6.93,7.28
8/9/94,4.56,6.97,7.33
8/10/94,4.49,6.95,7.3
8/11/94,4.46,7,7.36
8/12/94,4.51,6.94,7.27
8/15/94,4.72,6.96,7.3
8/16/94,4.74,6.86,7.19
8/17/94,4.69,6.81,7.15
8/18/94,4.71,6.93,7.28
8/19/94,4.69,6.92,7.27
8/22/94,4.73,6.97,7.31
8/23/94,4.69,6.94,7.28
8/24/94,4.66,6.87,7.22
8/25/94,4.68,6.93,7.29
8/26/94,4.68,6.87,7.24
8/29/94,4.73,6.87,7.24
8/30/94,4.71,6.83,7.2
8/31/94,4.68,6.81,7.19
9/1/94,4.67,6.81,7.19
9/2/94,4.67,6.82,7.21
9/6/94,4.69,6.88,7.27
9/7/94,4.66,6.92,7.29
9/8/94,4.67,6.92,7.3
9/9/94,4.7,7.06,7.44
9/12/94,4.75,7.08,7.46
9/13/94,4.72,7.05,7.44
9/14/94,4.7,7.02,7.41
9/15/94,4.7,6.97,7.35
9/16/94,4.73,7.13,7.52
9/19/94,4.72,7.11,7.49
9/20/94,4.74,7.15,7.53
9/21/94,4.92,7.2,7.56
9/22/94,4.92,7.2,7.56
9/23/94,4.91,7.2,7.57
9/26/94,4.92,7.21,7.57
9/27/94,4.83,7.24,7.61
9/28/94,4.66,7.21,7.57
9/29/94,4.7,7.29,7.64
9/30/94,4.8,7.28,7.62
10/3/94,5.05,7.35,7.66
10/4/94,5.09,7.37,7.7
10/5/94,5.09,7.42,7.77
10/6/94,5.11,7.43,7.78
10/7/94,5.02,7.34,7.7
10/11/94,5.06,7.3,7.65
10/12/94,5.12,7.34,7.69
10/13/94,5.05,7.3,7.64
10/14/94,5,7.26,7.61
10/17/94,5.04,7.28,7.62
10/18/94,5.04,7.29,7.64
10/19/94,5.05,7.34,7.68
10/20/94,5.14,7.46,7.8
10/21/94,5.15,7.46,7.81
10/24/94,5.22,7.52,7.86
10/25/94,5.2,7.54,7.88
10/26/94,5.13,7.55,7.88
10/27/94,5.12,7.55,7.88
10/28/94,5.16,7.48,7.82
10/31/94,5.2,7.48,7.81
11/1/94,5.22,7.58,7.91
11/2/94,5.23,7.63,7.96
11/3/94,5.25,7.65,7.96
11/4/94,5.33,7.72,8.04
11/7/94,5.42,7.73,8.05
11/8/94,5.37,7.69,8.01
11/9/94,5.34,7.64,7.94
11/10/94,5.38,7.69,7.98
11/14/94,5.46,7.66,7.94
11/15/94,5.53,7.69,7.92
11/16/94,5.52,7.73,7.97
11/17/94,5.51,7.79,8.03
11/18/94,5.5,7.79,8.01
11/21/94,5.53,7.83,8.03
11/22/94,5.49,7.82,8
11/23/94,5.44,7.64,7.81
11/25/94,5.45,7.65,7.8
11/28/94,5.6,7.77,7.88
11/29/94,5.69,7.86,7.95
11/30/94,5.72,7.79,7.91
12/1/94,5.71,7.8,7.92
12/2/94,5.79,7.71,7.81
12/5/94,6.03,7.78,7.83
12/6/94,5.94,7.65,7.73
12/7/94,5.82,7.74,7.81
12/8/94,5.83,7.77,7.79
12/9/94,5.82,7.74,7.79
12/12/94,5.93,7.82,7.85
12/13/94,5.95,7.84,7.83
12/14/94,5.84,7.74,7.8
12/15/94,5.7,7.73,7.79
12/16/94,5.71,7.76,7.81
12/19/94,5.75,7.77,7.81
12/20/94,5.63,7.76,7.81
12/21/94,5.56,7.75,7.8
12/22/94,5.61,7.83,7.84
12/23/94,5.68,7.86,7.85
12/27/94,5.74,7.78,7.76
12/28/94,5.68,7.81,7.8
12/29/94,5.66,7.83,7.82
12/30/94,5.68,7.83,7.84
1/3/95,5.95,7.88,7.88
1/4/95,5.85,7.81,7.82
1/5/95,5.88,7.87,7.88
1/6/95,5.9,7.87,7.87
1/9/95,6,7.9,7.89
1/10/95,5.91,7.85,7.84
1/11/95,5.79,7.8,7.79
1/12/95,5.78,7.8,7.8
1/13/95,5.72,7.64,7.69
1/17/95,5.89,7.68,7.7
1/18/95,5.87,7.71,7.71
1/19/95,5.87,7.74,7.74
1/20/95,5.91,7.8,7.82
1/23/95,5.97,7.8,7.83
1/24/95,5.98,7.82,7.86
1/25/95,5.94,7.76,7.8
1/26/95,5.94,7.7,7.76
1/27/95,5.92,7.6,7.66
1/30/95,5.96,7.55,7.65
1/31/95,6,7.54,7.6
2/1/95,6.07,7.56,7.66
2/2/95,6.02,7.63,7.68
2/3/95,5.96,7.4,7.49
2/6/95,5.98,7.43,7.53
2/7/95,5.98,7.44,7.52
2/8/95,5.94,7.43,7.53
2/9/95,5.95,7.5,7.58
2/10/95,5.97,7.55,7.62
2/13/95,5.98,7.54,7.61
2/14/95,5.96,7.45,7.51
2/15/95,5.94,7.37,7.45
2/16/95,5.85,7.29,7.4
2/17/95,5.86,7.33,7.43
2/21/95,5.92,7.35,7.44
2/22/95,5.85,7.2,7.34
2/23/95,5.88,7.2,7.34
2/24/95,5.88,7.16,7.33
2/27/95,5.92,7.06,7.24
2/28/95,5.94,7.06,7.22
3/1/95,5.94,7.06,7.23
3/2/95,5.93,7.15,7.3
3/3/95,5.91,7.19,7.36
3/6/95,5.94,7.24,7.41
3/7/95,5.96,7.28,7.44
3/8/95,5.95,7.2,7.36
3/9/95,5.91,7.11,7.3
3/10/95,5.96,7.07,7.23
3/13/95,5.94,7.01,7.19
3/14/95,5.93,6.93,7.09
3/15/95,5.92,6.93,7.09
3/16/95,5.92,6.89,7.05
3/17/95,5.92,6.97,7.12
3/20/95,5.93,6.98,7.12
3/21/95,5.92,7.01,7.16
3/22/95,5.91,7.05,7.21
3/23/95,5.89,7.06,7.21
3/24/95,5.85,6.93,7.09
3/27/95,5.82,6.9,7.05
3/28/95,5.89,7.02,7.16
3/29/95,5.84,6.98,7.16
3/30/95,5.88,7.05,7.18
3/31/95,5.88,7.08,7.2
4/3/95,5.94,7,7.14
4/4/95,5.91,6.96,7.12
4/5/95,5.88,6.97,7.12
4/6/95,5.85,6.92,7.09
4/7/95,5.86,6.93,7.11
4/10/95,5.85,6.94,7.12
4/11/95,5.84,6.92,7.09
4/12/95,5.82,6.89,7.06
4/13/95,5.75,6.82,7.03
4/17/95,5.8,6.8,7.04
4/18/95,5.79,6.77,7.04
4/19/95,5.8,6.82,7.06
4/20/95,5.77,6.76,7.02
4/21/95,5.79,6.77,7.01
4/24/95,5.83,6.77,7.01
4/25/95,5.85,6.79,7.01
4/26/95,5.85,6.79,7.01
4/27/95,5.87,6.84,7.04
4/28/95,5.87,6.88,7.07
5/1/95,5.91,6.9,7.09
5/2/95,5.89,6.83,7.04
5/3/95,5.84,6.73,6.96
5/4/95,5.78,6.63,6.85
5/5/95,5.74,6.42,6.69
5/8/95,5.81,6.44,6.7
5/9/95,5.81,6.33,6.61
5/10/95,5.82,6.39,6.66
5/11/95,5.84,6.45,6.68
5/12/95,5.87,6.46,6.67
5/15/95,5.88,6.41,6.62
5/16/95,5.87,6.36,6.57
5/17/95,5.86,6.35,6.53
5/18/95,5.87,6.44,6.61
5/19/95,5.87,6.43,6.61
5/22/95,5.91,6.46,6.63
5/23/95,5.91,6.37,6.57
5/24/95,5.87,6.2,6.44
5/25/95,5.84,6.18,6.39
5/26/95,5.84,6.18,6.4
5/30/95,5.81,6.08,6.3
5/31/95,5.81,6.08,6.3
6/1/95,5.67,5.94,6.2
6/2/95,5.58,5.8,6.1
6/5/95,5.68,5.79,6.08
6/6/95,5.69,5.83,6.08
6/7/95,5.74,5.95,6.2
6/8/95,5.76,6.02,6.22
6/9/95,5.77,6.21,6.4
6/12/95,5.73,6.16,6.37
6/13/95,5.61,5.88,6.14
6/14/95,5.61,5.88,6.15
6/15/95,5.65,5.93,6.18
6/16/95,5.66,5.96,6.21
6/19/95,5.63,5.87,6.13
6/20/95,5.65,5.92,6.16
6/21/95,5.6,5.89,6.13
6/22/95,5.54,5.8,6.04
6/23/95,5.54,5.83,6.06
6/26/95,5.52,5.9,6.11
6/27/95,5.59,5.94,6.15
6/28/95,5.57,5.88,6.1
6/29/95,5.67,6.07,6.28
6/30/95,5.6,5.98,6.21
7/3/95,5.68,5.97,6.21
7/5/95,5.68,5.95,6.19
7/6/95,5.53,5.75,6.05
7/7/95,5.54,5.74,6.04
7/10/95,5.53,5.74,6.04
7/11/95,5.56,5.8,6.09
7/12/95,5.55,5.8,6.1
7/13/95,5.55,5.8,6.09
7/14/95,5.59,5.89,6.15
7/17/95,5.63,5.97,6.22
7/18/95,5.61,6.01,6.25
7/19/95,5.58,6.15,6.43
7/20/95,5.6,6.15,6.43
7/21/95,5.61,6.26,6.53
7/24/95,5.61,6.2,6.46
7/25/95,5.62,6.19,6.43
7/26/95,5.63,6.24,6.48
7/27/95,5.58,6.18,6.43
7/28/95,5.58,6.22,6.49
7/31/95,5.6,6.16,6.45
8/1/95,5.61,6.22,6.5
8/2/95,5.59,6.15,6.44
8/3/95,5.59,6.24,6.53
8/4/95,5.58,6.2,6.5
8/7/95,5.57,6.18,6.48
8/8/95,5.55,6.17,6.47
8/9/95,5.56,6.21,6.47
8/10/95,5.57,6.25,6.51
8/11/95,5.59,6.37,6.59
8/14/95,5.6,6.36,6.59
8/15/95,5.62,6.37,6.57
8/16/95,5.6,6.32,6.54
8/17/95,5.61,6.37,6.57
8/18/95,5.61,6.36,6.57
8/21/95,5.62,6.31,6.54
8/22/95,5.63,6.35,6.57
8/23/95,5.6,6.37,6.6
8/24/95,5.52,6.26,6.5
8/25/95,5.5,6.13,6.38
8/28/95,5.48,6.1,6.34
8/29/95,5.5,6.15,6.36
8/30/95,5.46,6.1,6.33
8/31/95,5.45,6.07,6.28
9/1/95,5.45,6,6.22
9/5/95,5.49,5.96,6.18
9/6/95,5.48,5.95,6.17
9/7/95,5.5,6,6.21
9/8/95,5.52,6.04,6.24
9/11/95,5.5,6.05,6.24
9/12/95,5.47,5.96,6.16
9/13/95,5.47,5.99,6.18
9/14/95,5.44,5.87,6.08
9/15/95,5.46,5.91,6.11
9/18/95,5.41,5.97,6.17
9/19/95,5.36,5.94,6.14
9/20/95,5.34,5.92,6.1
9/21/95,5.4,6.03,6.21
9/22/95,5.35,6.06,6.25
9/25/95,5.33,6.08,6.26
9/26/95,5.45,6.11,6.28
9/27/95,5.42,6.08,6.3
9/28/95,5.44,6.1,6.28
9/29/95,5.4,6.01,6.17
10/2/95,5.53,5.98,6.15
10/3/95,5.51,5.96,6.13
10/4/95,5.47,5.91,6.12
10/5/95,5.44,5.88,6.06
10/6/95,5.47,5.89,6.06
10/10/95,5.47,5.91,6.07
10/11/95,5.47,5.91,6.09
10/12/95,5.46,5.88,6.07
10/13/95,5.45,5.8,5.97
10/16/95,5.49,5.8,5.97
10/17/95,5.43,5.8,5.97
10/18/95,5.41,5.83,5.99
10/19/95,5.41,5.83,5.98
10/20/95,5.43,5.9,6.04
10/23/95,5.38,5.92,6.07
10/24/95,5.38,5.85,6.02
10/25/95,5.39,5.8,6
10/26/95,5.38,5.81,6.06
10/27/95,5.41,5.83,6.05
10/30/95,5.47,5.82,6.04
10/31/95,5.48,5.81,6.03
11/1/95,5.48,5.74,5.98
11/2/95,5.47,5.68,5.92
11/3/95,5.47,5.7,5.94
11/6/95,5.52,5.73,5.96
11/7/95,5.53,5.77,5.99
11/8/95,5.52,5.69,5.92
11/9/95,5.55,5.72,5.97
11/10/95,5.58,5.76,6
11/13/95,5.59,5.72,5.98
11/14/95,5.55,5.71,5.97
11/15/95,5.56,5.77,6
11/16/95,5.52,5.68,5.93
11/17/95,5.51,5.66,5.92
11/20/95,5.5,5.66,5.93
11/21/95,5.52,5.7,5.92
11/22/95,5.52,5.72,5.93
11/24/95,5.48,5.7,5.91
11/27/95,5.5,5.67,5.88
11/28/95,5.53,5.67,5.88
11/29/95,5.5,5.6,5.85
11/30/95,5.48,5.53,5.76
12/1/95,5.45,5.49,5.71
12/4/95,5.46,5.43,5.63
12/5/95,5.47,5.45,5.65
12/6/95,5.48,5.49,5.67
12/7/95,5.5,5.54,5.72
12/8/95,5.5,5.56,5.73
12/11/95,5.45,5.53,5.71
12/12/95,5.41,5.55,5.72
12/13/95,5.42,5.56,5.74
12/14/95,5.42,5.55,5.74
12/15/95,5.35,5.55,5.75
12/18/95,5.32,5.66,5.85
12/19/95,5.24,5.58,5.81
12/20/95,5.15,5.55,5.76
12/21/95,5.05,5.53,5.77
12/22/95,5.04,5.5,5.71
12/26/95,5.05,5.48,5.69
12/27/95,5.04,5.46,5.66
12/28/95,4.98,5.43,5.63
12/29/95,5.1,5.38,5.58
1/2/96,5.2,5.39,5.6
1/3/96,5.2,5.36,5.58
1/4/96,5.19,5.39,5.65
1/5/96,5.19,5.42,5.69
1/8/96,5.18,5.41,5.68
1/9/96,5.18,5.41,5.7
1/10/96,5.19,5.5,5.8
1/11/96,5.19,5.47,5.78
1/12/96,5.18,5.4,5.75
1/16/96,5.14,5.37,5.66
1/17/96,5.14,5.29,5.58
1/18/96,5.11,5.25,5.53
1/19/96,5.1,5.27,5.54
1/22/96,5.14,5.34,5.61
1/23/96,5.12,5.37,5.66
1/24/96,5.12,5.3,5.62
1/25/96,5.12,5.41,5.7
1/26/96,5.11,5.34,5.65
1/29/96,5.17,5.37,5.69
1/30/96,5.14,5.3,5.63
1/31/96,5.05,5.25,5.6
2/1/96,5.03,5.24,5.63
2/2/96,4.99,5.24,5.66
2/5/96,5,5.3,5.7
2/6/96,4.98,5.28,5.68
2/7/96,4.94,5.27,5.66
2/8/96,4.92,5.27,5.66
2/9/96,4.93,5.25,5.66
2/12/96,4.93,5.17,5.61
2/13/96,4.93,5.14,5.58
2/14/96,4.94,5.17,5.62
2/15/96,4.92,5.23,5.7
2/16/96,4.89,5.29,5.76
2/20/96,4.99,5.53,6.01
2/21/96,4.96,5.56,5.98
2/22/96,4.95,5.47,5.92
2/23/96,4.97,5.53,5.97
2/26/96,4.98,5.56,6.01
2/27/96,5.01,5.63,6.06
2/28/96,5.01,5.73,6.11
2/29/96,5.02,5.73,6.13
3/1/96,4.98,5.6,5.99
3/4/96,5.02,5.52,5.92
3/5/96,5.02,5.6,5.96
3/6/96,5.03,5.68,6.05
3/7/96,5.03,5.71,6.07
3/8/96,5.01,6.05,6.41
3/11/96,5.09,6,6.33
3/12/96,5.09,6.04,6.36
3/13/96,5.09,6.03,6.35
3/14/96,5.11,6.03,6.36
3/15/96,5.14,6.19,6.46
3/18/96,5.17,6.16,6.43
3/19/96,5.19,6.15,6.41
3/20/96,5.16,6.05,6.34
3/21/96,5.07,6.01,6.28
3/22/96,5.1,6.05,6.32
3/25/96,5.13,6,6.26
3/26/96,5.13,6,6.25
3/27/96,5.17,6.12,6.34
3/28/96,5.19,6.2,6.41
3/29/96,5.13,6.1,6.34
4/1/96,5.2,6.09,6.31
4/2/96,5.16,6.02,6.25
4/3/96,5.15,6.06,6.27
4/4/96,5.11,6.12,6.33
4/5/96,5.15,6.4,6.57
4/8/96,5.16,6.46,6.63
4/9/96,5.1,6.37,6.56
4/10/96,5.08,6.44,6.63
4/11/96,5.08,6.5,6.68
4/12/96,5.07,6.31,6.52
4/15/96,4.97,6.27,6.47
4/16/96,4.95,6.28,6.48
4/17/96,4.96,6.33,6.52
4/18/96,4.98,6.39,6.58
4/19/96,5.01,6.32,6.53
4/22/96,5.09,6.28,6.48
4/23/96,5.1,6.31,6.52
4/24/96,5.13,6.34,6.57
4/25/96,5.09,6.31,6.56
4/26/96,5.11,6.29,6.54
4/29/96,5.14,6.33,6.59
4/30/96,5.14,6.4,6.66
5/1/96,5.11,6.39,6.68
5/2/96,5.13,6.56,6.85
5/3/96,5.14,6.61,6.9
5/6/96,5.14,6.57,6.86
5/7/96,5.14,6.6,6.87
5/8/96,5.13,6.56,6.78
5/9/96,5.13,6.57,6.84
5/10/96,5.13,6.45,6.75
5/13/96,5.16,6.45,6.72
5/14/96,5.14,6.4,6.66
5/15/96,5.13,6.39,6.65
5/16/96,5.15,6.45,6.7
5/17/96,5.15,6.41,6.65
5/20/96,5.17,6.38,6.62
5/21/96,5.18,6.41,6.65
5/22/96,5.18,6.38,6.63
5/23/96,5.18,6.44,6.68
5/24/96,5.18,6.42,6.65
5/28/96,5.17,6.44,6.67
5/29/96,5.18,6.56,6.77
5/30/96,5.18,6.55,6.78
5/31/96,5.18,6.64,6.85
6/3/96,5.23,6.64,6.87
6/4/96,5.2,6.62,6.86
6/5/96,5.22,6.6,6.82
6/6/96,5.21,6.52,6.76
6/7/96,5.26,6.75,6.93
6/10/96,5.29,6.77,6.97
6/11/96,5.27,6.77,6.99
6/12/96,5.26,6.81,7.03
6/13/96,5.24,6.8,7.01
6/14/96,5.21,6.72,6.95
6/17/96,5.19,6.68,6.9
6/18/96,5.21,6.71,6.93
6/19/96,5.23,6.74,6.96
6/20/96,5.26,6.77,6.98
6/21/96,5.26,6.74,6.96
6/24/96,5.23,6.72,6.94
6/25/96,5.24,6.7,6.91
6/26/96,5.24,6.67,6.91
6/27/96,5.2,6.59,6.83
6/28/96,5.18,6.47,6.73
7/1/96,5.27,6.49,6.74
7/2/96,5.32,6.56,6.8
7/3/96,5.24,6.53,6.78
7/5/96,5.31,6.82,7.06
7/8/96,5.35,6.81,7.05
7/9/96,5.34,6.78,7
7/10/96,5.29,6.71,6.95
7/11/96,5.26,6.67,6.9
7/12/96,5.28,6.65,6.85
7/15/96,5.32,6.67,6.89
7/16/96,5.27,6.61,6.84
7/17/96,5.26,6.61,6.83
7/18/96,5.25,6.5,6.72
7/19/96,5.28,6.55,6.78
7/22/96,5.3,6.62,6.84
7/23/96,5.3,6.6,6.8
7/24/96,5.31,6.63,6.87
7/25/96,5.29,6.65,6.87
7/26/96,5.29,6.62,6.85
7/29/96,5.37,6.69,6.93
7/30/96,5.34,6.65,6.89
7/31/96,5.32,6.57,6.8
8/1/96,5.25,6.41,6.65
8/2/96,5.21,6.26,6.51
8/5/96,5.2,6.28,6.53
8/6/96,5.19,6.29,6.54
8/7/96,5.18,6.3,6.55
8/8/96,5.15,6.29,6.56
8/9/96,5.15,6.25,6.5
8/12/96,5.18,6.24,6.49
8/13/96,5.17,6.32,6.57
8/14/96,5.16,6.33,6.58
8/15/96,5.19,6.37,6.62
8/16/96,5.18,6.31,6.56
8/19/96,5.2,6.34,6.59
8/20/96,5.18,6.34,6.59
8/21/96,5.14,6.35,6.61
8/22/96,5.14,6.38,6.62
8/23/96,5.15,6.48,6.72
8/26/96,5.21,6.57,6.8
8/27/96,5.2,6.55,6.78
8/28/96,5.2,6.56,6.79
8/29/96,5.24,6.61,6.86
8/30/96,5.29,6.73,6.96
9/3/96,5.32,6.71,6.92
9/4/96,5.32,6.74,6.94
9/5/96,5.34,6.76,6.98
9/6/96,5.33,6.72,6.94
9/9/96,5.29,6.67,6.9
9/10/96,5.29,6.7,6.94
9/11/96,5.31,6.7,6.94
9/12/96,5.28,6.64,6.88
9/13/96,5.21,6.48,6.74
9/16/96,5.2,6.49,6.73
9/17/96,5.31,6.57,6.81
9/18/96,5.28,6.61,6.83
9/19/96,5.25,6.65,6.87
9/20/96,5.29,6.62,6.85
9/23/96,5.31,6.6,6.83
9/24/96,5.17,6.52,6.77
9/25/96,5.07,6.46,6.71
9/26/96,5,6.41,6.66
9/27/96,5.04,6.43,6.68
9/30/96,5.14,6.46,6.72
10/1/96,5.1,6.39,6.65
10/2/96,5.03,6.35,6.61
10/3/96,5.04,6.35,6.61
10/4/96,5.01,6.2,6.48
10/7/96,5.11,6.25,6.53
10/8/96,5.12,6.26,6.53
10/9/96,5.12,6.31,6.55
10/10/96,5.15,6.37,6.61
10/11/96,5.13,6.29,6.55
10/15/96,5.17,6.3,6.56
10/16/96,5.14,6.31,6.57
10/17/96,5.12,6.25,6.51
10/18/96,5.12,6.25,6.5
10/21/96,5.14,6.27,6.52
10/22/96,5.16,6.31,6.56
10/23/96,5.13,6.31,6.56
10/24/96,5.14,6.29,6.57
10/25/96,5.14,6.26,6.54
10/28/96,5.19,6.29,6.56
10/29/96,5.14,6.12,6.4
10/30/96,5.14,6.12,6.4
10/31/96,5.17,6.1,6.37
11/1/96,5.17,6.11,6.38
11/4/96,5.19,6.1,6.36
11/5/96,5.17,6.03,6.28
11/6/96,5.17,6.05,6.3
11/7/96,5.16,6.01,6.26
